  card           ,code            ,rgb             ,hex    ,name              ,domain        
  PQ_4967-colors ,PQ-3522C        ,"rgb(0,131,48)   ",#008330,                  ,product-design
  PQ_4967-colors ,PQ-356C         ,"rgb(0,122,51)   ",#007A33,                  ,product-design
  PQ_4967-colors ,PQ-7728C        ,"rgb(0,104,69)   ",#006845,                  ,product-design
  PQ_4967-colors ,PQ-2465C        ,"rgb(29,110,47)  ",#1D6E2F,                  ,product-design
  PQ_4967-colors ,PQ-19-5420TCX   ,"rgb(17,87,74)   ",#11574A,Evergreen         ,product-design
  PQ_4967-colors ,PQ-342C         ,"rgb(0,103,71)   ",#006747,                  ,product-design
  PQ_4967-colors ,PQ-336C         ,"rgb(0,102,79)   ",#00664F,                  ,product-design
  PQ_4967-colors ,PQ-18-5338TCX   ,"rgb(0,107,84)   ",#006B54,Ultramarine Green ,product-design
  PQ_4967-colors ,PQ-18-5845TCX   ,"rgb(0,110,81)   ",#006E51,Lush Meadow       ,product-design
  PQ_4967-colors ,PQ-3298C        ,"rgb(0,106,82)   ",#006A52,                  ,product-design
  PQ_4967-colors ,PQ-18-5424TCX   ,"rgb(0,103,91)   ",#00675B,Cadmium Green     ,product-design
  PQ_4967-colors ,PQ-19-4922TCX   ,"rgb(0,99,97)    ",#006361,Teal Green        ,product-design
  PQ_4967-colors ,PQ-329C         ,"rgb(0,104,94)   ",#00685E,                  ,product-design
  PQ_4967-colors ,PQ-18-5025TCX   ,"rgb(0,104,101)  ",#006865,Quetzal Green     ,product-design
  PQ_4967-colors ,PQ-7715C        ,"rgb(0,98,105)   ",#006269,                  ,product-design
  PQ_4967-colors ,PQ-18-4728TCX   ,"rgb(0,101,110)  ",#00656E,Harbor Blue       ,product-design
  PQ_4967-colors ,PQ-18-4834TCX   ,"rgb(0,101,107)  ",#00656B,Deep Lake         ,product-design
  PQ_4967-colors ,PQ-3155C        ,"rgb(0,98,114)   ",#006272,                  ,product-design
  PQ_4967-colors ,PQ-19-4536TCX   ,"rgb(0,99,124)   ",#00637C,Crystal Teal      ,product-design
  PQ_4967-colors ,PQ-8764C        ,"rgb(6,95,124)   ",#065F7C,                  ,product-design
  PQ_4967-colors ,PQ-315C         ,"rgb(0,103,127)  ",#00677F,                  ,product-design
  PQ_4967-colors ,PQ-18-4432TCX   ,"rgb(0,105,139)  ",#00698B,Turkish Tile      ,product-design
  PQ_4967-colors ,PQ-7706C        ,"rgb(0,106,142)  ",#006A8E,                  ,product-design
  PQ_4967-colors ,PQ-17-4336TCX   ,"rgb(0,132,189)  ",#0084BD,Blithe            ,product-design
  PQ_4967-colors ,PQ-7460C        ,"rgb(0,134,191)  ",#0086BF,                  ,product-design
  PQ_4967-colors ,PQ-17-4435TCX   ,"rgb(0,140,193)  ",#008CC1,Malibu Blue       ,product-design
  PQ_4967-colors ,PQ-2273C        ,"rgb(37,114,38)  ",#257226,                  ,product-design
  PQ_4967-colors ,PQ-7483C        ,"rgb(39,93,56)   ",#275D38,                  ,product-design
  PQ_4967-colors ,PQ-7727C        ,"rgb(0,111,68)   ",#006F44,                  ,product-design
  PQ_4967-colors ,PQ-7732C        ,"rgb(0,122,62)   ",#007A3E,                  ,product-design
  PQ_4967-colors ,PQ-7733C        ,"rgb(0,112,65)   ",#007041,                  ,product-design
  PQ_4967-colors ,PQ-18-6030TCX   ,"rgb(0,120,68)   ",#007844,Jolly Green       ,product-design
  PQ_4967-colors ,PQ-18-5624TCX   ,"rgb(0,110,91)   ",#006E5B,Shady Glade       ,product-design
  PQ_4967-colors ,PQ-568C         ,"rgb(0,108,91)   ",#006C5B,                  ,product-design
  PQ_4967-colors ,PQ-562C         ,"rgb(0,111,98)   ",#006F62,                  ,product-design
  PQ_4967-colors ,PQ-7719C        ,"rgb(0,109,104)  ",#006D68,                  ,product-design
  PQ_4967-colors ,PQ-8743C        ,"rgb(0,106,103)  ",#006A67,                  ,product-design
  PQ_4967-colors ,PQ-18-4936TCX   ,"rgb(0,109,112)  ",#006D70,Fanfare           ,product-design
  PQ_4967-colors ,PQ-2238C        ,"rgb(0,105,117)  ",#006975,                  ,product-design
  PQ_4967-colors ,PQ-18-4630TCX   ,"rgb(0,107,126)  ",#006B7E,Tahitian Tide     ,product-design
  PQ_4967-colors ,PQ-2224C        ,"rgb(0,105,128)  ",#006980,                  ,product-design
  PQ_4967-colors ,PQ-633C         ,"rgb(0,115,150)  ",#007396,                  ,product-design
  PQ_4967-colors ,PQ-7468C        ,"rgb(0,115,152)  ",#007398,                  ,product-design
  PQ_4967-colors ,PQ-7705C        ,"rgb(0,112,150)  ",#007096,                  ,product-design
  PQ_4967-colors ,PQ-18-4537TCX   ,"rgb(0,116,168)  ",#0074A8,Methyl Blue       ,product-design
  PQ_4967-colors ,PQ-7690C        ,"rgb(0,118,168)  ",#0076A8,                  ,product-design
  PQ_4967-colors ,PQ-2393C        ,"rgb(0,146,203)  ",#0092CB,                  ,product-design
  PQ_4967-colors ,PQ-639C         ,"rgb(0,149,200)  ",#0095C8,                  ,product-design
  PQ_4967-colors ,PQ-2272C        ,"rgb(0,154,23)   ",#009A17,                  ,product-design
  PQ_4967-colors ,PQ-2424C        ,"rgb(39,159,0)   ",#279F00,                  ,product-design
  PQ_4967-colors ,PQ-355C         ,"rgb(0,150,57)   ",#009639,                  ,product-design
  PQ_4967-colors ,PQ-348C         ,"rgb(0,132,61)   ",#00843D,                  ,product-design
  PQ_4967-colors ,PQ-3536C        ,"rgb(0,123,62)   ",#007B3E,                  ,product-design
  PQ_4967-colors ,PQ-3415C        ,"rgb(0,119,73)   ",#007749,                  ,product-design
  PQ_4967-colors ,PQ-19-6026TCX   ,"rgb(18,103,74)  ",#12674A,Verdant Green     ,product-design
  PQ_4967-colors ,PQ-7726C        ,"rgb(0,123,75)   ",#007B4B,                  ,product-design
  PQ_4967-colors ,PQ-18-5633TCX   ,"rgb(0,117,88)   ",#007558,Bosphorus         ,product-design
  PQ_4967-colors ,PQ-341C         ,"rgb(0,122,83)   ",#007A53,                  ,product-design
  PQ_4967-colors ,PQ-328C         ,"rgb(0,115,103)  ",#007367,                  ,product-design
  PQ_4967-colors ,PQ-3295C        ,"rgb(0,120,100)  ",#007864,                  ,product-design
  PQ_4967-colors ,PQ-18-5020TCX   ,"rgb(0,115,108)  ",#00736C,Parasailing       ,product-design
  PQ_4967-colors ,PQ-322C         ,"rgb(0,115,119)  ",#007377,                  ,product-design
  PQ_4967-colors ,PQ-8225C        ,"rgb(0,109,126)  ",#006D7E,                  ,product-design
  PQ_4967-colors ,PQ-8744C        ,"rgb(0,114,118)  ",#007276,                  ,product-design
  PQ_4967-colors ,PQ-7474C        ,"rgb(0,118,129)  ",#007681,                  ,product-design
  PQ_4967-colors ,PQ-7714C        ,"rgb(0,118,128)  ",#007680,                  ,product-design
  PQ_4967-colors ,PQ-18-4430TCX   ,"rgb(0,114,144)  ",#007290,Fjord Blue        ,product-design
  PQ_4967-colors ,PQ-18-4528TCX   ,"rgb(0,117,143)  ",#00758F,Mosaic Blue       ,product-design
  PQ_4967-colors ,PQ-2223C        ,"rgb(0,120,141)  ",#00788D,                  ,product-design
  PQ_4967-colors ,PQ-3145C        ,"rgb(0,119,139)  ",#00778B,                  ,product-design
  PQ_4967-colors ,PQ-8224C        ,"rgb(0,119,142)  ",#00778E,                  ,product-design
  PQ_4967-colors ,PQ-2185C        ,"rgb(0,118,165)  ",#0076A5,                  ,product-design
  PQ_4967-colors ,PQ-18-4535TCX   ,"rgb(0,123,170)  ",#007BAA,Blue Jewel        ,product-design
  PQ_4967-colors ,PQ-18-4538TCX   ,"rgb(0,120,167)  ",#0078A7,Hawaiian Surf     ,product-design
  PQ_4967-colors ,PQ-2925C        ,"rgb(0,156,222)  ",#009CDE,                  ,product-design
  PQ_4967-colors ,PQ-2422C        ,"rgb(0,168,45)   ",#00A82D,                  ,product-design
  PQ_4967-colors ,PQ-2423C        ,"rgb(0,170,19)   ",#00AA13,                  ,product-design
  PQ_4967-colors ,PQ-2418C        ,"rgb(0,135,62)   ",#00873E,                  ,product-design
  PQ_4967-colors ,PQ-17-6153TCX   ,"rgb(0,140,69)   ",#008C45,Fern Green        ,product-design
  PQ_4967-colors ,PQ-2419C        ,"rgb(0,124,88)   ",#007C58,                  ,product-design
  PQ_4967-colors ,PQ-18-5841TCX   ,"rgb(0,125,96)   ",#007D60,Pepper Green      ,product-design
  PQ_4967-colors ,PQ-335C         ,"rgb(0,123,95)   ",#007B5F,                  ,product-design
  PQ_4967-colors ,PQ-17-5528TCX   ,"rgb(0,125,105)  ",#007D69,Greenlake         ,product-design
  PQ_4967-colors ,PQ-18-5619TCX   ,"rgb(10,111,105) ",#0A6F69,Tidepool          ,product-design
  PQ_4967-colors ,PQ-3288C        ,"rgb(0,130,100)  ",#008264,                  ,product-design
  PQ_4967-colors ,PQ-569C         ,"rgb(0,129,109)  ",#00816D,                  ,product-design
  PQ_4967-colors ,PQ-7718C        ,"rgb(0,118,114)  ",#007672,                  ,product-design
  PQ_4967-colors ,PQ-17-5024TCX   ,"rgb(0,127,124)  ",#007F7C,Teal Blue         ,product-design
  PQ_4967-colors ,PQ-18-5128TCX   ,"rgb(0,124,122)  ",#007C7A,Blue Grass        ,product-design
  PQ_4967-colors ,PQ-3557C        ,"rgb(0,121,124)  ",#00797C,                  ,product-design
  PQ_4967-colors ,PQ-10285C       ,"rgb(0,121,137)  ",#007989,                  ,product-design
  PQ_4967-colors ,PQ-8745C        ,"rgb(9,120,129)  ",#097881,                  ,product-design
  PQ_4967-colors ,PQ-18-4733TCX   ,"rgb(0,122,142)  ",#007A8E,Enamel Blue       ,product-design
  PQ_4967-colors ,PQ-2231C        ,"rgb(0,124,145)  ",#007C91,                  ,product-design
  PQ_4967-colors ,PQ-7713C        ,"rgb(0,125,138)  ",#007D8A,                  ,product-design
  PQ_4967-colors ,PQ-18-4525TCX   ,"rgb(0,129,157)  ",#00819D,Caribbean Sea     ,product-design
  PQ_4967-colors ,PQ-314C         ,"rgb(0,127,163)  ",#007FA3,                  ,product-design
  PQ_4967-colors ,PQ-2390C        ,"rgb(7,124,171)  ",#077CAB,                  ,product-design
  PQ_4967-colors ,PQ-2391C        ,"rgb(0,129,166)  ",#0081A6,                  ,product-design
  PQ_4967-colors ,PQ-10279C       ,"rgb(0,131,177)  ",#0083B1,                  ,product-design
  PQ_4967-colors ,PQ-17-4433TCX   ,"rgb(0,134,187)  ",#0086BB,Dresden Blue      ,product-design
  PQ_4967-colors ,PQ-2191C        ,"rgb(0,163,225)  ",#00A3E1,                  ,product-design
  PQ_4967-colors ,PQ-299C         ,"rgb(0,163,224)  ",#00A3E0,                  ,product-design
  PQ_4967-colors ,PQ-2202C        ,"rgb(0,165,223)  ",#00A5DF,                  ,product-design
  PQ_4967-colors ,PQ-3529C        ,"rgb(28,164,33)  ",#1CA421,                  ,product-design
  PQ_4967-colors ,PQ-17-6030TCX   ,"rgb(0,134,88)   ",#008658,Jelly Bean        ,product-design
  PQ_4967-colors ,PQ-2245C        ,"rgb(0,134,85)   ",#008655,                  ,product-design
  PQ_4967-colors ,PQ-7725C        ,"rgb(0,135,85)   ",#008755,                  ,product-design
  PQ_4967-colors ,PQ-17-5734TCX   ,"rgb(0,132,107)  ",#00846B,Viridis           ,product-design
  PQ_4967-colors ,PQ-18-5642TCX   ,"rgb(0,135,99)   ",#008763,Golf Green        ,product-design
  PQ_4967-colors ,PQ-327C         ,"rgb(0,134,117)  ",#008675,                  ,product-design
  PQ_4967-colors ,PQ-17-5029TCX   ,"rgb(0,131,129)  ",#008381,Deep Peacock Blue ,product-design
  PQ_4967-colors ,PQ-17-5430TCX   ,"rgb(0,135,120)  ",#008778,Alhambra          ,product-design
  PQ_4967-colors ,PQ-2403C        ,"rgb(0,137,123)  ",#00897B,                  ,product-design
  PQ_4967-colors ,PQ-3282C        ,"rgb(0,133,120)  ",#008578,                  ,product-design
  PQ_4967-colors ,PQ-7717C        ,"rgb(0,133,125)  ",#00857D,                  ,product-design
  PQ_4967-colors ,PQ-17-5025TCX   ,"rgb(0,133,131)  ",#008583,Navigate          ,product-design
  PQ_4967-colors ,PQ-17-5034TCX   ,"rgb(0,134,132)  ",#008684,Lapis             ,product-design
  PQ_4967-colors ,PQ-18-4726TCX   ,"rgb(9,121,136)  ",#097988,Biscay Bay        ,product-design
  PQ_4967-colors ,PQ-18-4930TCX   ,"rgb(0,135,134)  ",#008786,Tropical Green    ,product-design
  PQ_4967-colors ,PQ-18-4735TCX   ,"rgb(0,132,145)  ",#008491,Tile Blue         ,product-design
  PQ_4967-colors ,PQ-17-4728TCX   ,"rgb(0,133,156)  ",#00859C,Algiers Blue      ,product-design
  PQ_4967-colors ,PQ-17-4730TCX   ,"rgb(0,132,159)  ",#00849F,Caneel Bay        ,product-design
  PQ_4967-colors ,PQ-17-4735TCX   ,"rgb(0,135,153)  ",#008799,Capri Breeze      ,product-design
  PQ_4967-colors ,PQ-17-4928TCX   ,"rgb(0,140,150)  ",#008C96,Lake Blue         ,product-design
  PQ_4967-colors ,PQ-321C         ,"rgb(0,140,149)  ",#008C95,                  ,product-design
  PQ_4967-colors ,PQ-7712C        ,"rgb(0,133,155)  ",#00859B,                  ,product-design
  PQ_4967-colors ,PQ-17-4530TCX   ,"rgb(0,132,161)  ",#0084A1,Barrier Reef      ,product-design
  PQ_4967-colors ,PQ-2203C        ,"rgb(0,135,174)  ",#0087AE,                  ,product-design
  PQ_4967-colors ,PQ-7704C        ,"rgb(0,133,173)  ",#0085AD,                  ,product-design
  PQ_4967-colors ,PQ-17-4432TCX   ,"rgb(0,136,176)  ",#0088B0,Vivid Blue        ,product-design
  PQ_4967-colors ,PQ-17-4440TCX   ,"rgb(0,135,182)  ",#0087B6,Blue Danube       ,product-design
  PQ_4967-colors ,PQ-2271C        ,"rgb(0,187,49)   ",#00BB31,                  ,product-design
  PQ_4967-colors ,PQ-2421C        ,"rgb(49,183,0)   ",#31B700,                  ,product-design
  PQ_4967-colors ,PQ-347C         ,"rgb(0,154,68)   ",#009A44,                  ,product-design
  PQ_4967-colors ,PQ-17-5735TCX   ,"rgb(0,140,105)  ",#008C69,Parakeet          ,product-design
  PQ_4967-colors ,PQ-340C         ,"rgb(0,150,94)   ",#00965E,                  ,product-design
  PQ_4967-colors ,PQ-17-5330TCX   ,"rgb(0,142,128)  ",#008E80,Dynasty Green     ,product-design
  PQ_4967-colors ,PQ-17-5633TCX   ,"rgb(0,146,118)  ",#009276,Deep Green        ,product-design
  PQ_4967-colors ,PQ-17-5130TCX   ,"rgb(0,146,136)  ",#009288,Columbia          ,product-design
  PQ_4967-colors ,PQ-2237C        ,"rgb(5,134,142)  ",#05868E,                  ,product-design
  PQ_4967-colors ,PQ-10291C       ,"rgb(0,145,150)  ",#009196,                  ,product-design
  PQ_4967-colors ,PQ-2230C        ,"rgb(0,140,160)  ",#008CA0,                  ,product-design
  PQ_4967-colors ,PQ-3541C        ,"rgb(0,145,157)  ",#00919D,                  ,product-design
  PQ_4967-colors ,PQ-10278C       ,"rgb(0,136,175)  ",#0088AF,                  ,product-design
  PQ_4967-colors ,PQ-3135C        ,"rgb(0,142,170)  ",#008EAA,                  ,product-design
  PQ_4967-colors ,PQ-17-4540TCX   ,"rgb(0,141,185)  ",#008DB9,Hawaiian Ocean    ,product-design
  PQ_4967-colors ,PQ-2183C        ,"rgb(0,146,189)  ",#0092BD,                  ,product-design
  PQ_4967-colors ,PQ-313C         ,"rgb(0,146,188)  ",#0092BC,                  ,product-design
  PQ_4967-colors ,PQ-801C         ,"rgb(0,154,206)  ",#009ACE,                  ,product-design
  PQ_4967-colors ,PQ-2995C        ,"rgb(0,169,224)  ",#00A9E0,                  ,product-design
  PQ_4967-colors ,PQ-2252C        ,"rgb(0,167,74)   ",#00A74A,                  ,product-design
  PQ_4967-colors ,PQ-7482C        ,"rgb(0,159,77)   ",#009F4D,                  ,product-design
  PQ_4967-colors ,PQ-15-5534TCX   ,"rgb(0,155,92)   ",#009B5C,Bright Green      ,product-design
  PQ_4967-colors ,PQ-7724C        ,"rgb(0,150,108)  ",#00966C,                  ,product-design
  PQ_4967-colors ,PQ-17-5641TCX   ,"rgb(0,148,115)  ",#009473,Emerald           ,product-design
  PQ_4967-colors ,PQ-16-5938TCX   ,"rgb(0,161,112)  ",#00A170,Mint              ,product-design
  PQ_4967-colors ,PQ-17-5936TCX   ,"rgb(0,155,117)  ",#009B75,Simply Green      ,product-design
  PQ_4967-colors ,PQ-17-5937TCX   ,"rgb(0,158,109)  ",#009E6D,Deep Mint         ,product-design
  PQ_4967-colors ,PQ-2243C        ,"rgb(0,149,122)  ",#00957A,                  ,product-design
  PQ_4967-colors ,PQ-334C         ,"rgb(0,151,117)  ",#009775,                  ,product-design
  PQ_4967-colors ,PQ-3278C        ,"rgb(0,155,119)  ",#009B77,                  ,product-design
  PQ_4967-colors ,PQ-3285C        ,"rgb(0,150,129)  ",#009681,                  ,product-design
  PQ_4967-colors ,PQ-17-5638TCX   ,"rgb(0,158,130)  ",#009E82,Vivid Green       ,product-design
  PQ_4967-colors ,PQ-17-5335TCX   ,"rgb(0,155,140)  ",#009B8C,Spectra Green     ,product-design
  PQ_4967-colors ,PQ-7716C        ,"rgb(0,150,143)  ",#00968F,                  ,product-design
  PQ_4967-colors ,PQ-10290C       ,"rgb(0,148,154)  ",#00949A,                  ,product-design
  PQ_4967-colors ,PQ-17-5126TCX   ,"rgb(0,148,153)  ",#009499,Viridian Green    ,product-design
  PQ_4967-colors ,PQ-7711C        ,"rgb(0,151,169)  ",#0097A9,                  ,product-design
  PQ_4967-colors ,PQ-632C         ,"rgb(0,147,178)  ",#0093B2,                  ,product-design
  PQ_4967-colors ,PQ-2229C        ,"rgb(0,156,182)  ",#009CB6,                  ,product-design
  PQ_4967-colors ,PQ-2396C        ,"rgb(0,153,178)  ",#0099B2,                  ,product-design
  PQ_4967-colors ,PQ-7703C        ,"rgb(0,156,189)  ",#009CBD,                  ,product-design
  PQ_4967-colors ,PQ-901C         ,"rgb(0,170,218)  ",#00AADA,                  ,product-design
  PQ_4967-colors ,PQ-354C         ,"rgb(0,177,64)   ",#00B140,                  ,product-design
  PQ_4967-colors ,PQ-2257C        ,"rgb(0,173,80)   ",#00AD50,                  ,product-design
  PQ_4967-colors ,PQ-3405C        ,"rgb(0,175,102)  ",#00AF66,                  ,product-design
  PQ_4967-colors ,PQ-2242C        ,"rgb(0,163,118)  ",#00A376,                  ,product-design
  PQ_4967-colors ,PQ-2251C        ,"rgb(0,173,111)  ",#00AD6F,                  ,product-design
  PQ_4967-colors ,PQ-16-5942TCX   ,"rgb(0,167,118)  ",#00A776,Blarney           ,product-design
  PQ_4967-colors ,PQ-10297C       ,"rgb(0,158,135)  ",#009E87,                  ,product-design
  PQ_4967-colors ,PQ-2402C        ,"rgb(0,157,133)  ",#009D85,                  ,product-design
  PQ_4967-colors ,PQ-10296C       ,"rgb(0,160,141)  ",#00A08D,                  ,product-design
  PQ_4967-colors ,PQ-16-5431TCX   ,"rgb(0,167,139)  ",#00A78B,Peacock Green     ,product-design
  PQ_4967-colors ,PQ-16-5533TCX   ,"rgb(0,162,138)  ",#00A28A,Arcadia           ,product-design
  PQ_4967-colors ,PQ-3560C        ,"rgb(0,159,146)  ",#009F92,                  ,product-design
  PQ_4967-colors ,PQ-3272C        ,"rgb(0,164,153)  ",#00A499,                  ,product-design
  PQ_4967-colors ,PQ-320C         ,"rgb(0,156,166)  ",#009CA6,                  ,product-design
  PQ_4967-colors ,PQ-16-4728TCX   ,"rgb(0,160,176)  ",#00A0B0,Peacock Blue      ,product-design
  PQ_4967-colors ,PQ-16-4834TCX   ,"rgb(0,157,174)  ",#009DAE,Bluebird          ,product-design
  PQ_4967-colors ,PQ-16-5127TCX   ,"rgb(0,170,169)  ",#00AAA9,Ceramic           ,product-design
  PQ_4967-colors ,PQ-7467C        ,"rgb(0,163,173)  ",#00A3AD,                  ,product-design
  PQ_4967-colors ,PQ-3551C        ,"rgb(0,158,192)  ",#009EC0,                  ,product-design
  PQ_4967-colors ,PQ-7710C        ,"rgb(0,167,181)  ",#00A7B5,                  ,product-design
  PQ_4967-colors ,PQ-2228C        ,"rgb(0,165,189)  ",#00A5BD,                  ,product-design
  PQ_4967-colors ,PQ-312C         ,"rgb(0,169,206)  ",#00A9CE,                  ,product-design
  PQ_4967-colors ,PQ-908C         ,"rgb(0,175,219)  ",#00AFDB,                  ,product-design
